"product_id";"total_orders";"reordered_orders";"reorder_rate";"price_sensitivity"
29783;2;2.0;1.0;"Low Sensitivity"
25176;1;1.0;1.0;"Low Sensitivity"
45873;1;0.0;0.0;"High Sensitivity"
11636;3;1.0;0.333;"Medium Sensitivity"
34320;1;1.0;1.0;"Low Sensitivity"
42416;3;1.0;0.333;"Medium Sensitivity"
46769;1;1.0;1.0;"Low Sensitivity"
34717;1;0.0;0.0;"High Sensitivity"
48781;1;1.0;1.0;"Low Sensitivity"
26701;2;0.0;0.0;"High Sensitivity"
13660;4;1.0;0.25;"High Sensitivity"
11046;2;0.0;0.0;"High Sensitivity"
44099;1;0.0;0.0;"High Sensitivity"
22534;2;1.0;0.5;"Medium Sensitivity"
7711;1;0.0;0.0;"High Sensitivity"
6581;1;0.0;0.0;"High Sensitivity"
29586;1;0.0;0.0;"High Sensitivity"
23540;1;1.0;1.0;"Low Sensitivity"
38299;2;1.0;0.5;"Medium Sensitivity"
28290;2;1.0;0.5;"Medium Sensitivity"
8031;2;1.0;0.5;"Medium Sensitivity"
13337;1;0.0;0.0;"High Sensitivity"
30645;2;1.0;0.5;"Medium Sensitivity"
8029;1;0.0;0.0;"High Sensitivity"
25329;2;2.0;1.0;"Low Sensitivity"
48903;1;0.0;0.0;"High Sensitivity"
32943;2;1.0;0.5;"Medium Sensitivity"
11896;2;1.0;0.5;"Medium Sensitivity"
48071;3;2.0;0.667;"Low Sensitivity"
28490;1;1.0;1.0;"Low Sensitivity"
27191;1;0.0;0.0;"High Sensitivity"
6255;1;0.0;0.0;"High Sensitivity"
34759;1;1.0;1.0;"Low Sensitivity"
2514;1;1.0;1.0;"Low Sensitivity"
31233;1;1.0;1.0;"Low Sensitivity"
45610;1;0.0;0.0;"High Sensitivity"
33349;1;0.0;0.0;"High Sensitivity"
35869;1;0.0;0.0;"High Sensitivity"
9277;1;0.0;0.0;"High Sensitivity"
9358;3;2.0;0.667;"Low Sensitivity"
14162;1;1.0;1.0;"Low Sensitivity"
45000;1;0.0;0.0;"High Sensitivity"
7883;1;0.0;0.0;"High Sensitivity"
10889;1;0.0;0.0;"High Sensitivity"
32703;1;0.0;0.0;"High Sensitivity"
9486;1;0.0;0.0;"High Sensitivity"
48181;1;0.0;0.0;"High Sensitivity"
161;1;0.0;0.0;"High Sensitivity"
44780;1;1.0;1.0;"Low Sensitivity"
24659;1;0.0;0.0;"High Sensitivity"
37392;1;0.0;0.0;"High Sensitivity"
29209;1;0.0;0.0;"High Sensitivity"
7989;1;1.0;1.0;"Low Sensitivity"
16486;2;1.0;0.5;"Medium Sensitivity"
26023;1;1.0;1.0;"Low Sensitivity"
39099;1;1.0;1.0;"Low Sensitivity"
27622;1;1.0;1.0;"Low Sensitivity"
34275;1;1.0;1.0;"Low Sensitivity"
35124;2;1.0;0.5;"Medium Sensitivity"
34356;1;1.0;1.0;"Low Sensitivity"
10613;5;1.0;0.2;"High Sensitivity"
31654;1;1.0;1.0;"Low Sensitivity"
18011;2;1.0;0.5;"Medium Sensitivity"
15572;1;0.0;0.0;"High Sensitivity"
35148;1;0.0;0.0;"High Sensitivity"
13650;1;0.0;0.0;"High Sensitivity"
10763;1;1.0;1.0;"Low Sensitivity"
11614;1;1.0;1.0;"Low Sensitivity"
35395;3;1.0;0.333;"Medium Sensitivity"
43056;2;1.0;0.5;"Medium Sensitivity"
41700;1;0.0;0.0;"High Sensitivity"
12313;1;0.0;0.0;"High Sensitivity"
2744;1;0.0;0.0;"High Sensitivity"
857;1;0.0;0.0;"High Sensitivity"
5063;2;2.0;1.0;"Low Sensitivity"
29952;1;1.0;1.0;"Low Sensitivity"
5426;2;0.0;0.0;"High Sensitivity"
41591;1;1.0;1.0;"Low Sensitivity"
30921;1;0.0;0.0;"High Sensitivity"
6224;1;0.0;0.0;"High Sensitivity"
37625;5;3.0;0.6;"Low Sensitivity"
32043;2;1.0;0.5;"Medium Sensitivity"
8792;1;1.0;1.0;"Low Sensitivity"
33626;3;1.0;0.333;"Medium Sensitivity"
38119;1;0.0;0.0;"High Sensitivity"
7285;1;0.0;0.0;"High Sensitivity"
20443;1;0.0;0.0;"High Sensitivity"
32616;2;1.0;0.5;"Medium Sensitivity"
17888;1;0.0;0.0;"High Sensitivity"
27201;1;0.0;0.0;"High Sensitivity"
33947;1;0.0;0.0;"High Sensitivity"
1208;1;0.0;0.0;"High Sensitivity"
32904;1;0.0;0.0;"High Sensitivity"
42591;1;0.0;0.0;"High Sensitivity"
29894;1;1.0;1.0;"Low Sensitivity"
47676;1;0.0;0.0;"High Sensitivity"
1035;1;1.0;1.0;"Low Sensitivity"
22759;1;1.0;1.0;"Low Sensitivity"
41053;1;1.0;1.0;"Low Sensitivity"
33871;1;0.0;0.0;"High Sensitivity"
26656;1;0.0;0.0;"High Sensitivity"
47985;1;1.0;1.0;"Low Sensitivity"
29697;1;0.0;0.0;"High Sensitivity"
4647;1;0.0;0.0;"High Sensitivity"
8607;1;0.0;0.0;"High Sensitivity"
44795;3;1.0;0.333;"Medium Sensitivity"
5615;1;1.0;1.0;"Low Sensitivity"
31770;2;1.0;0.5;"Medium Sensitivity"
6217;1;1.0;1.0;"Low Sensitivity"
26753;1;0.0;0.0;"High Sensitivity"
6806;1;0.0;0.0;"High Sensitivity"
633;1;1.0;1.0;"Low Sensitivity"
31350;1;1.0;1.0;"Low Sensitivity"
25470;1;1.0;1.0;"Low Sensitivity"
30036;1;1.0;1.0;"Low Sensitivity"
7836;1;1.0;1.0;"Low Sensitivity"
16683;1;1.0;1.0;"Low Sensitivity"
1273;1;0.0;0.0;"High Sensitivity"
25025;1;1.0;1.0;"Low Sensitivity"
41559;2;1.0;0.5;"Medium Sensitivity"
11104;1;0.0;0.0;"High Sensitivity"
24534;3;1.0;0.333;"Medium Sensitivity"
33906;1;0.0;0.0;"High Sensitivity"
26248;1;1.0;1.0;"Low Sensitivity"
1337;2;2.0;1.0;"Low Sensitivity"
25843;1;1.0;1.0;"Low Sensitivity"
41;1;1.0;1.0;"Low Sensitivity"
43719;1;1.0;1.0;"Low Sensitivity"
45765;1;1.0;1.0;"Low Sensitivity"
46287;1;0.0;0.0;"High Sensitivity"
48348;1;1.0;1.0;"Low Sensitivity"
29302;2;1.0;0.5;"Medium Sensitivity"
44127;1;0.0;0.0;"High Sensitivity"
34749;1;0.0;0.0;"High Sensitivity"
12792;1;0.0;0.0;"High Sensitivity"
15000;1;0.0;0.0;"High Sensitivity"
7294;1;0.0;0.0;"High Sensitivity"
611;1;1.0;1.0;"Low Sensitivity"
34794;1;1.0;1.0;"Low Sensitivity"
11314;1;1.0;1.0;"Low Sensitivity"
18405;1;1.0;1.0;"Low Sensitivity"
107;1;1.0;1.0;"Low Sensitivity"
17352;1;1.0;1.0;"Low Sensitivity"
38475;1;1.0;1.0;"Low Sensitivity"
47120;1;1.0;1.0;"Low Sensitivity"
12853;1;1.0;1.0;"Low Sensitivity"
8308;1;0.0;0.0;"High Sensitivity"
42152;1;0.0;0.0;"High Sensitivity"
35182;2;0.0;0.0;"High Sensitivity"
5883;3;2.0;0.667;"Low Sensitivity"
14095;2;1.0;0.5;"Medium Sensitivity"
45464;1;1.0;1.0;"Low Sensitivity"
6636;1;1.0;1.0;"Low Sensitivity"
20441;1;1.0;1.0;"Low Sensitivity"
47996;1;0.0;0.0;"High Sensitivity"
1519;1;1.0;1.0;"Low Sensitivity"
48116;1;1.0;1.0;"Low Sensitivity"
42992;1;0.0;0.0;"High Sensitivity"
17850;1;0.0;0.0;"High Sensitivity"
9238;1;1.0;1.0;"Low Sensitivity"
36294;1;0.0;0.0;"High Sensitivity"
24442;2;1.0;0.5;"Medium Sensitivity"
43704;1;0.0;0.0;"High Sensitivity"
45269;1;0.0;0.0;"High Sensitivity"
34303;1;0.0;0.0;"High Sensitivity"
5779;2;1.0;0.5;"Medium Sensitivity"
49680;2;0.0;0.0;"High Sensitivity"
5690;1;1.0;1.0;"Low Sensitivity"
27235;1;1.0;1.0;"Low Sensitivity"
48096;1;1.0;1.0;"Low Sensitivity"
43100;3;3.0;1.0;"Low Sensitivity"
20989;1;1.0;1.0;"Low Sensitivity"
15563;1;1.0;1.0;"Low Sensitivity"
48631;1;0.0;0.0;"High Sensitivity"
20141;1;0.0;0.0;"High Sensitivity"
9896;1;0.0;0.0;"High Sensitivity"
19455;1;0.0;0.0;"High Sensitivity"
48070;1;1.0;1.0;"Low Sensitivity"
27888;1;1.0;1.0;"Low Sensitivity"
42777;1;1.0;1.0;"Low Sensitivity"
3590;1;1.0;1.0;"Low Sensitivity"
9187;1;0.0;0.0;"High Sensitivity"
34886;3;1.0;0.333;"Medium Sensitivity"
27370;1;0.0;0.0;"High Sensitivity"
22685;1;0.0;0.0;"High Sensitivity"
15303;1;1.0;1.0;"Low Sensitivity"
35424;1;1.0;1.0;"Low Sensitivity"
24304;1;0.0;0.0;"High Sensitivity"
21704;2;2.0;1.0;"Low Sensitivity"
37239;1;1.0;1.0;"Low Sensitivity"
16146;1;1.0;1.0;"Low Sensitivity"
25836;1;1.0;1.0;"Low Sensitivity"
30589;1;1.0;1.0;"Low Sensitivity"
4391;1;1.0;1.0;"Low Sensitivity"
1439;1;0.0;0.0;"High Sensitivity"
49128;2;0.0;0.0;"High Sensitivity"
6837;3;2.0;0.667;"Low Sensitivity"
30420;1;1.0;1.0;"Low Sensitivity"
36685;2;0.0;0.0;"High Sensitivity"
15516;2;0.0;0.0;"High Sensitivity"
25341;1;0.0;0.0;"High Sensitivity"
19809;1;1.0;1.0;"Low Sensitivity"
43452;1;1.0;1.0;"Low Sensitivity"
49;2;1.0;0.5;"Medium Sensitivity"
2573;1;1.0;1.0;"Low Sensitivity"
29313;1;1.0;1.0;"Low Sensitivity"
6482;1;1.0;1.0;"Low Sensitivity"
23126;1;1.0;1.0;"Low Sensitivity"
27848;1;0.0;0.0;"High Sensitivity"
18437;1;0.0;0.0;"High Sensitivity"
6629;1;0.0;0.0;"High Sensitivity"
15050;1;1.0;1.0;"Low Sensitivity"
14730;1;0.0;0.0;"High Sensitivity"
29205;1;1.0;1.0;"Low Sensitivity"
24199;2;0.0;0.0;"High Sensitivity"
12007;1;1.0;1.0;"Low Sensitivity"
27017;1;0.0;0.0;"High Sensitivity"
45176;1;1.0;1.0;"Low Sensitivity"
32621;1;1.0;1.0;"Low Sensitivity"
48091;1;1.0;1.0;"Low Sensitivity"
7301;2;2.0;1.0;"Low Sensitivity"
44660;2;0.0;0.0;"High Sensitivity"
36267;1;0.0;0.0;"High Sensitivity"
36670;1;0.0;0.0;"High Sensitivity"
43459;1;0.0;0.0;"High Sensitivity"
34620;1;1.0;1.0;"Low Sensitivity"
30674;1;0.0;0.0;"High Sensitivity"
39300;1;1.0;1.0;"Low Sensitivity"
40077;1;0.0;0.0;"High Sensitivity"
10598;1;1.0;1.0;"Low Sensitivity"
24142;2;1.0;0.5;"Medium Sensitivity"
38248;1;1.0;1.0;"Low Sensitivity"
17738;1;0.0;0.0;"High Sensitivity"
5642;1;0.0;0.0;"High Sensitivity"
45994;1;0.0;0.0;"High Sensitivity"
1767;1;0.0;0.0;"High Sensitivity"
13822;1;0.0;0.0;"High Sensitivity"
44579;1;0.0;0.0;"High Sensitivity"
10029;1;0.0;0.0;"High Sensitivity"
1563;1;0.0;0.0;"High Sensitivity"
26735;1;1.0;1.0;"Low Sensitivity"
3855;1;1.0;1.0;"Low Sensitivity"
29613;1;1.0;1.0;"Low Sensitivity"
48347;2;1.0;0.5;"Medium Sensitivity"
12618;1;0.0;0.0;"High Sensitivity"
33665;1;1.0;1.0;"Low Sensitivity"
35499;1;1.0;1.0;"Low Sensitivity"
32413;1;1.0;1.0;"Low Sensitivity"
8169;1;1.0;1.0;"Low Sensitivity"
28692;1;1.0;1.0;"Low Sensitivity"
37557;1;0.0;0.0;"High Sensitivity"
49169;1;1.0;1.0;"Low Sensitivity"
15428;1;0.0;0.0;"High Sensitivity"
23810;1;0.0;0.0;"High Sensitivity"
34703;1;0.0;0.0;"High Sensitivity"
3777;1;0.0;0.0;"High Sensitivity"
16180;1;0.0;0.0;"High Sensitivity"
37563;1;0.0;0.0;"High Sensitivity"
6927;1;1.0;1.0;"Low Sensitivity"
13853;2;0.0;0.0;"High Sensitivity"
39612;1;1.0;1.0;"Low Sensitivity"
972;1;1.0;1.0;"Low Sensitivity"
22490;1;1.0;1.0;"Low Sensitivity"
35721;1;0.0;0.0;"High Sensitivity"
35084;1;1.0;1.0;"Low Sensitivity"
30995;1;0.0;0.0;"High Sensitivity"
20396;1;0.0;0.0;"High Sensitivity"
9587;1;1.0;1.0;"Low Sensitivity"
1175;1;0.0;0.0;"High Sensitivity"
9067;1;1.0;1.0;"Low Sensitivity"
3664;1;0.0;0.0;"High Sensitivity"
10948;1;0.0;0.0;"High Sensitivity"
22672;1;1.0;1.0;"Low Sensitivity"
2626;1;0.0;0.0;"High Sensitivity"
29274;2;0.0;0.0;"High Sensitivity"
4506;1;0.0;0.0;"High Sensitivity"
25124;1;0.0;0.0;"High Sensitivity"
11678;1;0.0;0.0;"High Sensitivity"
40912;1;0.0;0.0;"High Sensitivity"
31248;2;0.0;0.0;"High Sensitivity"
49335;1;0.0;0.0;"High Sensitivity"
10403;1;1.0;1.0;"Low Sensitivity"
44882;2;0.0;0.0;"High Sensitivity"
43080;1;1.0;1.0;"Low Sensitivity"
44979;1;1.0;1.0;"Low Sensitivity"
34844;2;2.0;1.0;"Low Sensitivity"
37492;1;1.0;1.0;"Low Sensitivity"
7861;1;0.0;0.0;"High Sensitivity"
7505;1;1.0;1.0;"Low Sensitivity"
6585;2;2.0;1.0;"Low Sensitivity"
45766;1;0.0;0.0;"High Sensitivity"
15345;1;0.0;0.0;"High Sensitivity"
18229;1;1.0;1.0;"Low Sensitivity"
24985;2;2.0;1.0;"Low Sensitivity"
10826;2;1.0;0.5;"Medium Sensitivity"
27530;1;1.0;1.0;"Low Sensitivity"
25746;1;0.0;0.0;"High Sensitivity"
29066;1;0.0;0.0;"High Sensitivity"
31860;1;0.0;0.0;"High Sensitivity"
17396;2;2.0;1.0;"Low Sensitivity"
1925;1;1.0;1.0;"Low Sensitivity"
42104;1;0.0;0.0;"High Sensitivity"
13558;1;1.0;1.0;"Low Sensitivity"
11035;1;1.0;1.0;"Low Sensitivity"
8064;1;1.0;1.0;"Low Sensitivity"
43096;1;1.0;1.0;"Low Sensitivity"
5351;2;0.0;0.0;"High Sensitivity"
36615;1;0.0;0.0;"High Sensitivity"
26504;1;0.0;0.0;"High Sensitivity"
36897;1;0.0;0.0;"High Sensitivity"
24884;2;1.0;0.5;"Medium Sensitivity"
46266;1;1.0;1.0;"Low Sensitivity"
43900;1;1.0;1.0;"Low Sensitivity"
43357;1;0.0;0.0;"High Sensitivity"
19622;1;0.0;0.0;"High Sensitivity"
48132;1;1.0;1.0;"Low Sensitivity"
12846;2;1.0;0.5;"Medium Sensitivity"
9659;1;1.0;1.0;"Low Sensitivity"
48255;1;1.0;1.0;"Low Sensitivity"
28380;1;1.0;1.0;"Low Sensitivity"
13045;2;2.0;1.0;"Low Sensitivity"
2320;1;0.0;0.0;"High Sensitivity"
20756;1;0.0;0.0;"High Sensitivity"
11934;3;3.0;1.0;"Low Sensitivity"
24662;1;0.0;0.0;"High Sensitivity"
29461;1;0.0;0.0;"High Sensitivity"
45566;2;0.0;0.0;"High Sensitivity"
29826;1;1.0;1.0;"Low Sensitivity"
12879;2;2.0;1.0;"Low Sensitivity"
20850;1;0.0;0.0;"High Sensitivity"
13014;1;1.0;1.0;"Low Sensitivity"
28149;1;0.0;0.0;"High Sensitivity"
47026;2;1.0;0.5;"Medium Sensitivity"
10059;1;0.0;0.0;"High Sensitivity"
11849;1;0.0;0.0;"High Sensitivity"
17709;1;0.0;0.0;"High Sensitivity"
18411;1;0.0;0.0;"High Sensitivity"
10448;1;1.0;1.0;"Low Sensitivity"
14414;1;1.0;1.0;"Low Sensitivity"
22912;1;0.0;0.0;"High Sensitivity"
49318;1;0.0;0.0;"High Sensitivity"
47738;2;1.0;0.5;"Medium Sensitivity"
34991;4;2.0;0.5;"Medium Sensitivity"
25997;1;0.0;0.0;"High Sensitivity"
48935;1;0.0;0.0;"High Sensitivity"
9270;1;0.0;0.0;"High Sensitivity"
1612;1;1.0;1.0;"Low Sensitivity"
36988;1;1.0;1.0;"Low Sensitivity"
33402;2;1.0;0.5;"Medium Sensitivity"
28820;1;1.0;1.0;"Low Sensitivity"
7681;1;1.0;1.0;"Low Sensitivity"
16029;1;1.0;1.0;"Low Sensitivity"
42518;1;0.0;0.0;"High Sensitivity"
25350;1;0.0;0.0;"High Sensitivity"
16460;1;0.0;0.0;"High Sensitivity"
18188;1;1.0;1.0;"Low Sensitivity"
46282;2;1.0;0.5;"Medium Sensitivity"
29805;1;1.0;1.0;"Low Sensitivity"
8536;1;0.0;0.0;"High Sensitivity"
12904;1;1.0;1.0;"Low Sensitivity"
16109;1;1.0;1.0;"Low Sensitivity"
46630;2;1.0;0.5;"Medium Sensitivity"
41969;1;1.0;1.0;"Low Sensitivity"
49594;2;2.0;1.0;"Low Sensitivity"
8743;1;1.0;1.0;"Low Sensitivity"
1115;2;1.0;0.5;"Medium Sensitivity"
28255;1;1.0;1.0;"Low Sensitivity"
31911;1;0.0;0.0;"High Sensitivity"
20577;2;1.0;0.5;"Medium Sensitivity"
15683;1;0.0;0.0;"High Sensitivity"
35075;1;0.0;0.0;"High Sensitivity"
26876;3;1.0;0.333;"Medium Sensitivity"
20157;1;1.0;1.0;"Low Sensitivity"
730;1;0.0;0.0;"High Sensitivity"
30814;1;0.0;0.0;"High Sensitivity"
45279;1;1.0;1.0;"Low Sensitivity"
48031;1;1.0;1.0;"Low Sensitivity"
45687;2;2.0;1.0;"Low Sensitivity"
45061;2;0.0;0.0;"High Sensitivity"
13936;1;0.0;0.0;"High Sensitivity"
10366;1;0.0;0.0;"High Sensitivity"
43893;1;0.0;0.0;"High Sensitivity"
16470;1;0.0;0.0;"High Sensitivity"
20512;1;1.0;1.0;"Low Sensitivity"
22365;1;1.0;1.0;"Low Sensitivity"
38886;1;1.0;1.0;"Low Sensitivity"
350;1;0.0;0.0;"High Sensitivity"
1190;1;1.0;1.0;"Low Sensitivity"
39863;1;1.0;1.0;"Low Sensitivity"
15536;2;1.0;0.5;"Medium Sensitivity"
2993;1;0.0;0.0;"High Sensitivity"
25548;1;1.0;1.0;"Low Sensitivity"
32872;1;1.0;1.0;"Low Sensitivity"
49027;1;0.0;0.0;"High Sensitivity"
14727;1;1.0;1.0;"Low Sensitivity"
28118;1;1.0;1.0;"Low Sensitivity"
8067;1;1.0;1.0;"Low Sensitivity"
43998;1;0.0;0.0;"High Sensitivity"
16587;1;1.0;1.0;"Low Sensitivity"
7560;1;1.0;1.0;"Low Sensitivity"
16334;1;0.0;0.0;"High Sensitivity"
3177;3;1.0;0.333;"Medium Sensitivity"
31610;1;1.0;1.0;"Low Sensitivity"
150;1;1.0;1.0;"Low Sensitivity"
29840;1;1.0;1.0;"Low Sensitivity"
15348;1;1.0;1.0;"Low Sensitivity"
22793;2;0.0;0.0;"High Sensitivity"
25504;2;0.0;0.0;"High Sensitivity"
38473;2;1.0;0.5;"Medium Sensitivity"
27437;1;1.0;1.0;"Low Sensitivity"
45394;1;0.0;0.0;"High Sensitivity"
3442;2;1.0;0.5;"Medium Sensitivity"
25144;1;0.0;0.0;"High Sensitivity"
11348;2;0.0;0.0;"High Sensitivity"
7645;1;0.0;0.0;"High Sensitivity"
18333;1;0.0;0.0;"High Sensitivity"
33950;3;3.0;1.0;"Low Sensitivity"
2668;1;1.0;1.0;"Low Sensitivity"
14903;1;1.0;1.0;"Low Sensitivity"
4011;1;1.0;1.0;"Low Sensitivity"
42513;2;2.0;1.0;"Low Sensitivity"
12542;1;1.0;1.0;"Low Sensitivity"
13219;1;1.0;1.0;"Low Sensitivity"
11344;1;1.0;1.0;"Low Sensitivity"
35008;1;1.0;1.0;"Low Sensitivity"
30737;1;1.0;1.0;"Low Sensitivity"
8225;1;1.0;1.0;"Low Sensitivity"
13649;1;1.0;1.0;"Low Sensitivity"
17650;2;1.0;0.5;"Medium Sensitivity"
13749;1;0.0;0.0;"High Sensitivity"
11300;1;1.0;1.0;"Low Sensitivity"
32440;1;0.0;0.0;"High Sensitivity"
33301;1;0.0;0.0;"High Sensitivity"
19814;1;0.0;0.0;"High Sensitivity"
642;1;0.0;0.0;"High Sensitivity"
3931;1;1.0;1.0;"Low Sensitivity"
2414;1;1.0;1.0;"Low Sensitivity"
2858;1;1.0;1.0;"Low Sensitivity"
2634;1;1.0;1.0;"Low Sensitivity"
9360;1;1.0;1.0;"Low Sensitivity"
1366;1;1.0;1.0;"Low Sensitivity"
3118;1;0.0;0.0;"High Sensitivity"
36276;1;1.0;1.0;"Low Sensitivity"
6201;4;3.0;0.75;"Low Sensitivity"
47681;1;0.0;0.0;"High Sensitivity"
27910;1;1.0;1.0;"Low Sensitivity"
27090;1;1.0;1.0;"Low Sensitivity"
32044;1;1.0;1.0;"Low Sensitivity"
28599;5;3.0;0.6;"Low Sensitivity"
10898;1;1.0;1.0;"Low Sensitivity"
7690;1;1.0;1.0;"Low Sensitivity"
11668;1;1.0;1.0;"Low Sensitivity"
18979;1;0.0;0.0;"High Sensitivity"
36612;1;1.0;1.0;"Low Sensitivity"
27646;1;1.0;1.0;"Low Sensitivity"
7854;2;0.0;0.0;"High Sensitivity"
38738;1;0.0;0.0;"High Sensitivity"
1907;1;1.0;1.0;"Low Sensitivity"
34249;1;1.0;1.0;"Low Sensitivity"
26522;1;0.0;0.0;"High Sensitivity"
22520;1;0.0;0.0;"High Sensitivity"
47794;1;0.0;0.0;"High Sensitivity"
26183;1;1.0;1.0;"Low Sensitivity"
5799;1;0.0;0.0;"High Sensitivity"
10700;1;0.0;0.0;"High Sensitivity"
22111;1;0.0;0.0;"High Sensitivity"
38931;1;0.0;0.0;"High Sensitivity"
16096;1;0.0;0.0;"High Sensitivity"
42895;1;0.0;0.0;"High Sensitivity"
16669;1;0.0;0.0;"High Sensitivity"
15317;1;0.0;0.0;"High Sensitivity"
13841;1;0.0;0.0;"High Sensitivity"
22324;1;0.0;0.0;"High Sensitivity"
26931;1;0.0;0.0;"High Sensitivity"
12432;1;0.0;0.0;"High Sensitivity"
42411;1;1.0;1.0;"Low Sensitivity"
3358;3;1.0;0.333;"Medium Sensitivity"
47624;1;0.0;0.0;"High Sensitivity"
33803;1;0.0;0.0;"High Sensitivity"
6814;1;0.0;0.0;"High Sensitivity"
39664;2;2.0;1.0;"Low Sensitivity"
16282;1;0.0;0.0;"High Sensitivity"
29965;1;0.0;0.0;"High Sensitivity"
40589;1;0.0;0.0;"High Sensitivity"
15209;1;1.0;1.0;"Low Sensitivity"
33025;1;0.0;0.0;"High Sensitivity"
27479;1;0.0;0.0;"High Sensitivity"
18900;1;0.0;0.0;"High Sensitivity"
29833;1;1.0;1.0;"Low Sensitivity"
13709;1;1.0;1.0;"Low Sensitivity"
46026;2;1.0;0.5;"Medium Sensitivity"
26386;1;1.0;1.0;"Low Sensitivity"
32511;1;1.0;1.0;"Low Sensitivity"
2915;2;2.0;1.0;"Low Sensitivity"
26559;2;1.0;0.5;"Medium Sensitivity"
10115;1;0.0;0.0;"High Sensitivity"
38817;1;1.0;1.0;"Low Sensitivity"
32921;2;1.0;0.5;"Medium Sensitivity"
14520;1;0.0;0.0;"High Sensitivity"
8377;1;1.0;1.0;"Low Sensitivity"
22141;1;0.0;0.0;"High Sensitivity"
45334;1;0.0;0.0;"High Sensitivity"
47015;1;0.0;0.0;"High Sensitivity"
14959;1;0.0;0.0;"High Sensitivity"
35911;1;1.0;1.0;"Low Sensitivity"
28643;1;0.0;0.0;"High Sensitivity"
13932;1;0.0;0.0;"High Sensitivity"
14112;1;0.0;0.0;"High Sensitivity"
12920;1;1.0;1.0;"Low Sensitivity"
22509;2;2.0;1.0;"Low Sensitivity"
32197;1;0.0;0.0;"High Sensitivity"
11563;2;2.0;1.0;"Low Sensitivity"
42563;1;0.0;0.0;"High Sensitivity"
24669;1;1.0;1.0;"Low Sensitivity"
17882;1;1.0;1.0;"Low Sensitivity"
7328;1;0.0;0.0;"High Sensitivity"
32568;1;0.0;0.0;"High Sensitivity"
38408;1;0.0;0.0;"High Sensitivity"
27246;2;1.0;0.5;"Medium Sensitivity"
38218;1;0.0;0.0;"High Sensitivity"
23616;1;0.0;0.0;"High Sensitivity"
29015;1;1.0;1.0;"Low Sensitivity"
10480;1;1.0;1.0;"Low Sensitivity"
160;2;1.0;0.5;"Medium Sensitivity"
33987;1;0.0;0.0;"High Sensitivity"
9948;2;0.0;0.0;"High Sensitivity"
11796;1;0.0;0.0;"High Sensitivity"
29269;1;1.0;1.0;"Low Sensitivity"
28600;1;1.0;1.0;"Low Sensitivity"
184;1;1.0;1.0;"Low Sensitivity"
19600;1;0.0;0.0;"High Sensitivity"
31327;1;0.0;0.0;"High Sensitivity"
40017;1;1.0;1.0;"Low Sensitivity"
20654;1;1.0;1.0;"Low Sensitivity"
10110;1;0.0;0.0;"High Sensitivity"
39265;1;0.0;0.0;"High Sensitivity"
24632;1;1.0;1.0;"Low Sensitivity"
30658;1;1.0;1.0;"Low Sensitivity"
40556;3;2.0;0.667;"Low Sensitivity"
13697;1;1.0;1.0;"Low Sensitivity"
38093;1;0.0;0.0;"High Sensitivity"
7228;1;0.0;0.0;"High Sensitivity"
27706;1;1.0;1.0;"Low Sensitivity"
1480;1;1.0;1.0;"Low Sensitivity"
19292;1;1.0;1.0;"Low Sensitivity"
44035;1;0.0;0.0;"High Sensitivity"
45970;1;0.0;0.0;"High Sensitivity"
47617;1;1.0;1.0;"Low Sensitivity"
29637;1;0.0;0.0;"High Sensitivity"
33465;1;0.0;0.0;"High Sensitivity"
31931;1;0.0;0.0;"High Sensitivity"
21177;1;0.0;0.0;"High Sensitivity"
30020;1;1.0;1.0;"Low Sensitivity"
19002;2;1.0;0.5;"Medium Sensitivity"
17555;1;1.0;1.0;"Low Sensitivity"
47591;4;2.0;0.5;"Medium Sensitivity"
35144;1;0.0;0.0;"High Sensitivity"
29217;2;2.0;1.0;"Low Sensitivity"
33847;1;0.0;0.0;"High Sensitivity"
42721;1;0.0;0.0;"High Sensitivity"
4518;2;0.0;0.0;"High Sensitivity"
42423;1;1.0;1.0;"Low Sensitivity"
1467;2;1.0;0.5;"Medium Sensitivity"
953;1;0.0;0.0;"High Sensitivity"
1811;1;1.0;1.0;"Low Sensitivity"
29478;2;2.0;1.0;"Low Sensitivity"
39832;2;2.0;1.0;"Low Sensitivity"
30830;1;1.0;1.0;"Low Sensitivity"
13117;1;1.0;1.0;"Low Sensitivity"
11794;1;0.0;0.0;"High Sensitivity"
5725;1;0.0;0.0;"High Sensitivity"
35332;1;0.0;0.0;"High Sensitivity"
47305;2;1.0;0.5;"Medium Sensitivity"
22442;1;1.0;1.0;"Low Sensitivity"
11599;1;1.0;1.0;"Low Sensitivity"
23508;1;1.0;1.0;"Low Sensitivity"
30003;1;0.0;0.0;"High Sensitivity"
2938;1;0.0;0.0;"High Sensitivity"
41564;1;0.0;0.0;"High Sensitivity"
11995;1;0.0;0.0;"High Sensitivity"
14719;1;0.0;0.0;"High Sensitivity"
36872;3;0.0;0.0;"High Sensitivity"
22197;1;1.0;1.0;"Low Sensitivity"
42564;1;0.0;0.0;"High Sensitivity"
30425;1;1.0;1.0;"Low Sensitivity"
3060;3;2.0;0.667;"Low Sensitivity"
10454;1;1.0;1.0;"Low Sensitivity"
36943;2;2.0;1.0;"Low Sensitivity"
39282;1;0.0;0.0;"High Sensitivity"
19134;1;1.0;1.0;"Low Sensitivity"
37207;1;0.0;0.0;"High Sensitivity"
